"design_id","scenario_id_module","innovation_module","module","panel","series","regime","regime_label","phi_module","N_module","M_module","Q_module","x_order","alpha_nominal","C_nominal","note","innovation_label_module","dist_code","skewness","excess_kurtosis","assumption_status_module","severity_group_module","phi_label_module","N_label","alpha_effective","L_module","seed","scenario_id_result","innovation_result","innovation_label_result","assumption_status_result","severity_group_result","phi_result","phi_label_result","N_result","M_result","Q_result","L_result","B_point","B_CI","statistic","coverage","coverage_error","coverage_mcse","gaussian_paired_coverage_error","gaussian_paired_error_mcse","rejection","mean_statistic_finite","ci_subset_coverage","ci_subset_coverage_mcse","n_finite_lengths","mean_length","mean_length_mcse","sd_length","median_length","q25_length","q75_length","q90_length","q95_length","mean_component_length","normalized_mean_length","relative_mean_length_to_raw","disconnected_rate","nonregular_rate","interval_failure_rate","convex_failure_rate"
"gaussian_phi050_N64_M8_Q8","gaussian_phi050_N64","gaussian","phi_grid_three_regimes","N_64","M = N^(1/2)","alpha_1_2","M = N^(1/2)",0.5,64,8,8,0.5,0.5,NA,"Balanced blocks; both leading errors have the same order","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.50","N = 64",0.5,4,2140086795,"gaussian_phi050_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.50",64,8,8,4,100000,20000,"K_leading",0.88136,-0.0686399999999999,0.00102256809259824,-0.06832,0.0009011836091047,0.11864,1.64672586534784,0.87985,0.00229906478268882,20000,0.751756031591543,0.00145397754622,0.205623476525028,0.743938549002559,0.607883963835545,0.885451932022185,1.0186656752147,1.10345738069154,0.751756031591543,0.895158384717557,1.10303082075585,0,0,0,0.01142
"gaussian_phi050_N64_M8_Q8","gaussian_phi050_N64","gaussian","phi_grid_three_regimes","N_64","M = N^(1/2)","alpha_1_2","M = N^(1/2)",0.5,64,8,8,0.5,0.5,NA,"Balanced blocks; both leading errors have the same order","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.50","N = 64",0.5,4,2140086795,"gaussian_phi050_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.50",64,8,8,4,100000,20000,"V_oracle",0.87537,-0.07463,0.00104449683149352,-0.07431,0.000919287055215562,0.12463,1.72623226964859,0.87385,0.00234772419057265,20000,0.735329875265007,0.00142126475582423,0.200997189340951,0.727528761577237,0.594680505758917,0.866134018173481,0.996704692709444,1.07924018654038,0.735329875265007,0.875598832221184,1.07892917616198,0,0,0,0.01142
"gaussian_phi050_N64_M8_Q8","gaussian_phi050_N64","gaussian","phi_grid_three_regimes","N_64","M = N^(1/2)","alpha_1_2","M = N^(1/2)",0.5,64,8,8,0.5,0.5,NA,"Balanced blocks; both leading errors have the same order","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.50","N = 64",0.5,4,2140086795,"gaussian_phi050_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.50",64,8,8,4,100000,20000,"V_feasible",0.86867,-0.0813299999999999,0.00106809377444118,-0.08101,0.000956495137378899,0.13133,1.80259752604213,0.86715,0.00240000914060759,20000,0.734050684836774,0.00154317127546343,0.218237374682496,0.726066075329856,0.581389070451977,0.876500361380584,1.0177100043502,1.10555189277475,0.734050684836774,0.874075627897757,1.07705225544746,0,0,0,0.01142
"gaussian_phi050_N64_M8_Q8","gaussian_phi050_N64","gaussian","phi_grid_three_regimes","N_64","M = N^(1/2)","alpha_1_2","M = N^(1/2)",0.5,64,8,8,0.5,0.5,NA,"Balanced blocks; both leading errors have the same order","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.50","N = 64",0.5,4,2140086795,"gaussian_phi050_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.50",64,8,8,4,100000,20000,"VK_asym_full_oracle",0.88699,-0.06301,0.00100119298788995,-0.06269,0.000881820511824346,0.11301,1.58237958051121,0.8852,0.00225411800933314,20000,0.765858066037323,0.00148211740129876,0.209603052994587,0.758016289352,0.619183437785307,0.902192986898942,1.0382612965809,1.12478307809229,0.765858066037323,0.911950473966233,1.12372234563278,0,0,0,0.01142
"gaussian_phi050_N64_M8_Q8","gaussian_phi050_N64","gaussian","phi_grid_three_regimes","N_64","M = N^(1/2)","alpha_1_2","M = N^(1/2)",0.5,64,8,8,0.5,0.5,NA,"Balanced blocks; both leading errors have the same order","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.50","N = 64",0.5,4,2140086795,"gaussian_phi050_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.50",64,8,8,4,100000,20000,"VK_leading_oracle",0.90145,-0.04855,0.000942538580112241,-0.04823,0.000837523543225416,0.09855,1.40256371908948,0.90025,0.00211896127265224,20000,0.809716440389474,0.00156996920545936,0.222027174286873,0.80086412663412,0.654832095982302,0.954071237907053,1.09785592485432,1.18988042844956,0.809716440389474,0.96417511852052,1.18807452456542,0,0,0,0.01142
"gaussian_phi050_N64_M8_Q8","gaussian_phi050_N64","gaussian","phi_grid_three_regimes","N_64","M = N^(1/2)","alpha_1_2","M = N^(1/2)",0.5,64,8,8,0.5,0.5,NA,"Balanced blocks; both leading errors have the same order","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.50","N = 64",0.5,4,2140086795,"gaussian_phi050_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.50",64,8,8,4,100000,20000,"VK_asym_full_feasible",0.8811,-0.0689,0.00102353695585455,-0.06858,0.000915628865732289,0.1189,1.65238106553862,0.8802,0.00229617028985221,20000,0.765813033136898,0.00160802292528424,0.227408782954382,0.757460873844776,0.606639830688089,0.914178137761709,1.06154543138475,1.15405361313053,0.765813033136898,0.911896850747118,1.12365627010424,0,0,0,0.01142
"gaussian_phi050_N64_M8_Q8","gaussian_phi050_N64","gaussian","phi_grid_three_regimes","N_64","M = N^(1/2)","alpha_1_2","M = N^(1/2)",0.5,64,8,8,0.5,0.5,NA,"Balanced blocks; both leading errors have the same order","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.50","N = 64",0.5,4,2140086795,"gaussian_phi050_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.50",64,8,8,4,100000,20000,"F_feasible_leading",0.89645,-0.05355,0.000963469758217662,-0.05323,0.000869697208649279,0.10355,1.46461048990923,0.8947,0.00217039063304282,20000,0.811544650248529,0.00170112783951997,0.240575806197958,0.802674544720616,0.643144807187218,0.968503661816293,1.12469261539691,1.22192919616258,0.811544650248529,0.966352071302517,1.190757006297,0,0,0,0.01142
"gaussian_phi050_N64_M16_Q4","gaussian_phi050_N64","gaussian","phi_grid_three_regimes","N_64","M = N^(2/3)","alpha_2_3","M = N^(2/3)",0.5,64,16,4,0.5,0.666666666666667,NA,"Long blocks and few blocks; finite-Q error expected to dominate","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.50","N = 64",0.666666666666667,5,2140086795,"gaussian_phi050_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.50",64,16,4,5,100000,20000,"raw",0.74495,-0.20505,0.00137840305244874,-0.20473,0.00130605257502648,0.25505,1.85291897900496,0.74105,0.00309753851872741,20000,0.564319664449905,0.00167887022924711,0.23742810476657,0.54743822481711,0.390008865911246,0.716308198859934,0.879428125989754,0.989723521848419,0.564319664449905,0.671967311288299,1,0,0,0,0.13618
"gaussian_phi050_N64_M16_Q4","gaussian_phi050_N64","gaussian","phi_grid_three_regimes","N_64","M = N^(2/3)","alpha_2_3","M = N^(2/3)",0.5,64,16,4,0.5,0.666666666666667,NA,"Long blocks and few blocks; finite-Q error expected to dominate","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.50","N = 64",0.666666666666667,5,2140086795,"gaussian_phi050_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.50",64,16,4,5,100000,20000,"K_asym_full",0.78292,-0.16708,0.00130367278716709,-0.16676,0.001233015096121,0.21708,1.35108675552445,0.78005,0.00292892469602754,20000,0.630940822302832,0.00188045451411213,0.265936427728309,0.611474360819471,0.435935946484095,0.800112408866338,0.983514257224332,1.10588940362783,0.630940822302832,0.751296888365829,1.11805570858118,0,0,0,0.13618
"gaussian_phi050_N64_M16_Q4","gaussian_phi050_N64","gaussian","phi_grid_three_regimes","N_64","M = N^(2/3)","alpha_2_3","M = N^(2/3)",0.5,64,16,4,0.5,0.666666666666667,NA,"Long blocks and few blocks; finite-Q error expected to dominate","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.50","N = 64",0.666666666666667,5,2140086795,"gaussian_phi050_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.50",64,16,4,5,100000,20000,"K_leading",0.79844,-0.15156,0.0012685959419768,-0.15124,0.00120194803165141,0.20156,1.1580743618781,0.7958,0.00285045926124195,20000,0.662628765426856,0.0019768266782917,0.279565509890108,0.64234097762072,0.457718463353778,0.840093686414295,1.03328977412434,1.16243311391499,0.662628765426856,0.789029512767752,1.17420817875057,0,0,0,0.13618
"gaussian_phi050_N64_M16_Q4","gaussian_phi050_N64","gaussian","phi_grid_three_regimes","N_64","M = N^(2/3)","alpha_2_3","M = N^(2/3)",0.5,64,16,4,0.5,0.666666666666667,NA,"Long blocks and few blocks; finite-Q error expected to dominate","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.50","N = 64",0.666666666666667,5,2140086795,"gaussian_phi050_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.50",64,16,4,5,100000,20000,"V_oracle",0.75334,-0.19666,0.00136315385925434,-0.19634,0.00129101615451826,0.24666,1.73464996105144,0.7506,0.00305940876641223,20000,0.57827035661248,0.00172097417215187,0.243382501475099,0.560952434340654,0.399614049980064,0.733955004284568,0.901258241206689,1.01392823328755,0.57827035661248,0.688579188728783,1.02472125825382,0,0,0,0.13618
"gaussian_phi050_N64_M16_Q4","gaussian_phi050_N64","gaussian","phi_grid_three_regimes","N_64","M = N^(2/3)","alpha_2_3","M = N^(2/3)",0.5,64,16,4,0.5,0.666666666666667,NA,"Long blocks and few blocks; finite-Q error expected to dominate","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.50","N = 64",0.666666666666667,5,2140086795,"gaussian_phi050_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.50",64,16,4,5,100000,20000,"V_feasible",0.75019,-0.19981,0.0013689593270072,-0.19949,0.00129982856352018,0.24981,1.78136240310304,0.7474,0.00307240329384018,20000,0.578310746773846,0.00177202566432666,0.250602272736395,0.559535516584467,0.39391780207547,0.738271106138571,0.911613043048421,1.0303145709913,0.578310746773846,0.688627283576163,1.02479283144879,0,0,0,0.13618
"gaussian_phi050_N64_M16_Q4","gaussian_phi050_N64","gaussian","phi_grid_three_regimes","N_64","M = N^(2/3)","alpha_2_3","M = N^(2/3)",0.5,64,16,4,0.5,0.666666666666667,NA,"Long blocks and few blocks; finite-Q error expected to dominate","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.50","N = 64",0.666666666666667,5,2140086795,"gaussian_phi050_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.50",64,16,4,5,100000,20000,"VK_asym_full_oracle",0.78994,-0.16006,0.00128815680877757,-0.15974,0.00121919899461158,0.21006,1.26484892993334,0.7873,0.00289360251244016,20000,0.644618660936503,0.00192201181380685,0.271813517412696,0.624725933249526,0.445329920975504,0.817462523332986,1.00526462695402,1.1299339289009,0.644618660936503,0.767583863691884,1.14229345802591,0,0,0,0.13618
"gaussian_phi050_N64_M16_Q4","gaussian_phi050_N64","gaussian","phi_grid_three_regimes","N_64","M = N^(2/3)","alpha_2_3","M = N^(2/3)",0.5,64,16,4,0.5,0.666666666666667,NA,"Long blocks and few blocks; finite-Q error expected to dominate","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.50","N = 64",0.666666666666667,5,2140086795,"gaussian_phi050_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.50",64,16,4,5,100000,20000,"VK_leading_oracle",0.80461,-0.14539,0.00125384507775084,-0.14507,0.00118998366022863,0.19539,1.08415622565715,0.80165,0.00281963896181763,20000,0.675830448168046,0.00201707730791519,0.285257808520867,0.654889490302697,0.466688066059977,0.857121673289212,1.05432423111745,1.18619188147795,0.675830448168046,0.804749502367486,1.19760215839163,0,0,0,0.13618
"gaussian_phi050_N64_M16_Q4","gaussian_phi050_N64","gaussian","phi_grid_three_regimes","N_64","M = N^(2/3)","alpha_2_3","M = N^(2/3)",0.5,64,16,4,0.5,0.666666666666667,NA,"Long blocks and few blocks; finite-Q error expected to dominate","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.50","N = 64",0.666666666666667,5,2140086795,"gaussian_phi050_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.50",64,16,4,5,100000,20000,"VK_asym_full_feasible",0.7873,-0.1627,0.00129405838353608,-0.16238,0.00122830877364954,0.2127,1.29891008559597,0.7847,0.0029064231453799,20000,0.645671684992274,0.00197333133251475,0.279071193349813,0.624569409280187,0.440421801822285,0.823212317088139,1.0170231791995,1.14704443927424,0.645671684992274,0.768837758936113,1.14415946433777,0,0,0,0.13618
"gaussian_phi050_N64_M16_Q4","gaussian_phi050_N64","gaussian","phi_grid_three_regimes","N_64","M = N^(2/3)","alpha_2_3","M = N^(2/3)",0.5,64,16,4,0.5,0.666666666666667,NA,"Long blocks and few blocks; finite-Q error expected to dominate","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.50","N = 64",0.666666666666667,5,2140086795,"gaussian_phi050_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.5,"phi = 0.50",64,16,4,5,100000,20000,"F_feasible_leading",0.80226,-0.14774,0.0012595193225989,-0.14742,0.00119945313492367,0.19774,1.1133515019394,0.79915,0.00283292496812041,20000,0.677280371403183,0.00206699877878876,0.292317770637169,0.65534350299864,0.462766732639104,0.863204988317586,1.06609838123027,1.20170853779532,0.677280371403183,0.806476007891336,1.20017148802247,0,0,0,0.13618
"gaussian_phi055_N64_M4_Q16","gaussian_phi055_N64","gaussian","phi_grid_three_regimes","N_64","M = N^(1/3)","alpha_1_3","M = N^(1/3)",0.55,64,4,16,0.55,0.333333333333333,NA,"Short blocks; variance mismatch expected to dominate","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.55","N = 64",0.333333333333333,2,2145090295,"gaussian_phi055_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.55,"phi = 0.55",64,4,16,2,100000,20000,"raw",0.85004,-0.0999599999999999,0.00112903497908612,-0.09985,0.000962397546282393,0.14996,1.99403801323874,0.85055,0.00252105828472886,20000,0.693034804608357,0.000958252682834125,0.135517394024442,0.687069673175458,0.598919161846671,0.78112146018644,0.871446954470263,0.927481833589038,0.693034804608357,0.771658659907562,1,0,0,0,0.00027
"gaussian_phi055_N64_M4_Q16","gaussian_phi055_N64","gaussian","phi_grid_three_regimes","N_64","M = N^(1/3)","alpha_1_3","M = N^(1/3)",0.55,64,4,16,0.55,0.333333333333333,NA,"Short blocks; variance mismatch expected to dominate","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.55","N = 64",0.333333333333333,2,2145090295,"gaussian_phi055_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.55,"phi = 0.55",64,4,16,2,100000,20000,"K_asym_full",0.84454,-0.10546,0.00114582803421805,-0.10535,0.000983119240089625,0.15546,2.05277815632586,0.84625,0.00255059735650298,20000,0.682794146401975,0.000943820783280039,0.133476415216423,0.677030437548512,0.589992587824214,0.769579710303038,0.858503840743297,0.913770744198154,0.682794146401975,0.760256212966136,0.985223457554676,0,0,0,0.00027
"gaussian_phi055_N64_M4_Q16","gaussian_phi055_N64","gaussian","phi_grid_three_regimes","N_64","M = N^(1/3)","alpha_1_3","M = N^(1/3)",0.55,64,4,16,0.55,0.333333333333333,NA,"Short blocks; variance mismatch expected to dominate","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.55","N = 64",0.333333333333333,2,2145090295,"gaussian_phi055_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.55,"phi = 0.55",64,4,16,2,100000,20000,"K_leading",0.86779,-0.08221,0.00107112331643,-0.0821,0.000895658373510358,0.13221,1.80709694949761,0.86815,0.00239233753366869,20000,0.728928917636497,0.00100898154275548,0.142691538194893,0.722815619856486,0.629875876374217,0.821556013422199,0.916087406085921,0.976146793551162,0.728928917636497,0.811624911203582,1.05179265570713,0,0,0,0.00027
"gaussian_phi055_N64_M4_Q16","gaussian_phi055_N64","gaussian","phi_grid_three_regimes","N_64","M = N^(1/3)","alpha_1_3","M = N^(1/3)",0.55,64,4,16,0.55,0.333333333333333,NA,"Short blocks; variance mismatch expected to dominate","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.55","N = 64",0.333333333333333,2,2145090295,"gaussian_phi055_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.55,"phi = 0.55",64,4,16,2,100000,20000,"V_oracle",0.91863,-0.03137,0.000864574595393596,-0.03126,0.000698164019647234,0.0813700000000001,1.31213151214232,0.9205,0.00191284800755314,20000,0.859016602939003,0.00119491205899544,0.168986083967451,0.851024360140496,0.741708697062282,0.968583459485172,1.0798939323534,1.15286042747249,0.859016602939003,0.956470867342445,1.23949994607334,0,0,0,0.00027
"gaussian_phi055_N64_M4_Q16","gaussian_phi055_N64","gaussian","phi_grid_three_regimes","N_64","M = N^(1/3)","alpha_1_3","M = N^(1/3)",0.55,64,4,16,0.55,0.333333333333333,NA,"Short blocks; variance mismatch expected to dominate","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.55","N = 64",0.333333333333333,2,2145090295,"gaussian_phi055_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.55,"phi = 0.55",64,4,16,2,100000,20000,"V_feasible",0.88877,-0.06123,0.000994273036444216,-0.06112,0.000822222729254163,0.11123,1.59721579514043,0.88995,0.00221290530185998,20000,0.782675508060577,0.00116706378920958,0.165047743885473,0.775616926496207,0.668647302290599,0.889650378567328,0.997850955668327,1.06752517794716,0.782675508060577,0.871468979157258,1.12934516831788,0,0,0,0.00027
"gaussian_phi055_N64_M4_Q16","gaussian_phi055_N64","gaussian","phi_grid_three_regimes","N_64","M = N^(1/3)","alpha_1_3","M = N^(1/3)",0.55,64,4,16,0.55,0.333333333333333,NA,"Short blocks; variance mismatch expected to dominate","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.55","N = 64",0.333333333333333,2,2145090295,"gaussian_phi055_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.55,"phi = 0.55",64,4,16,2,100000,20000,"VK_asym_full_oracle",0.91456,-0.0354399999999999,0.000883968361424774,-0.03533,0.000712757315802449,0.08544,1.35078413173164,0.91665,0.00195451755556199,20000,0.846325277039644,0.0011766190035302,0.166399055253832,0.838412075225716,0.730686646029144,0.95423247554604,1.06416102541169,1.13516102313108,0.846325277039644,0.942339727793857,1.22118726420661,0,0,0,0.00027
"gaussian_phi055_N64_M4_Q16","gaussian_phi055_N64","gaussian","phi_grid_three_regimes","N_64","M = N^(1/3)","alpha_1_3","M = N^(1/3)",0.55,64,4,16,0.55,0.333333333333333,NA,"Short blocks; variance mismatch expected to dominate","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.55","N = 64",0.333333333333333,2,2145090295,"gaussian_phi055_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.55,"phi = 0.55",64,4,16,2,100000,20000,"VK_leading_oracle",0.93129,-0.01871,0.000799930846386111,-0.0186,0.000658289247555612,0.06871,1.18911918287898,0.93285,0.00176975814025533,20000,0.903444803885327,0.00125922776481865,0.17808169831233,0.894790487240961,0.780159077526598,1.01858122165417,1.13597250648452,1.21306320599026,0.903444803885327,1.00593938721529,1.3036066845097,0,0,0,0.00027
"gaussian_phi055_N64_M4_Q16","gaussian_phi055_N64","gaussian","phi_grid_three_regimes","N_64","M = N^(1/3)","alpha_1_3","M = N^(1/3)",0.55,64,4,16,0.55,0.333333333333333,NA,"Short blocks; variance mismatch expected to dominate","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.55","N = 64",0.333333333333333,2,2145090295,"gaussian_phi055_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.55,"phi = 0.55",64,4,16,2,100000,20000,"VK_asym_full_feasible",0.88378,-0.0662199999999999,0.00101347378653816,-0.06611,0.000842259920106454,0.11622,1.64426639484046,0.88525,0.00225369072301414,20000,0.770821763887563,0.00114942728472673,0.162553565502223,0.763882371129208,0.658504125510785,0.876302999900659,0.982842481476732,1.0512862103589,0.770821763887563,0.858270443841844,1.11224105739273,0,0,0,0.00027
"gaussian_phi055_N64_M4_Q16","gaussian_phi055_N64","gaussian","phi_grid_three_regimes","N_64","M = N^(1/3)","alpha_1_3","M = N^(1/3)",0.55,64,4,16,0.55,0.333333333333333,NA,"Short blocks; variance mismatch expected to dominate","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.55","N = 64",0.333333333333333,2,2145090295,"gaussian_phi055_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.55,"phi = 0.55",64,4,16,2,100000,20000,"F_feasible_leading",0.9042,-0.0458,0.000930711340857089,-0.04569,0.000761465716431392,0.0958,1.44747681434601,0.90595,0.00206403243070452,20000,0.824271964738326,0.00122901937413626,0.173809586732279,0.816644304261038,0.704037412874703,0.93687923650409,1.05085607763601,1.1242674193459,0.824271964738326,0.917784497228525,1.18936590090036,0,0,0,0.00027
"gaussian_phi055_N64_M8_Q8","gaussian_phi055_N64","gaussian","phi_grid_three_regimes","N_64","M = N^(1/2)","alpha_1_2","M = N^(1/2)",0.55,64,8,8,0.55,0.5,NA,"Balanced blocks; both leading errors have the same order","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.55","N = 64",0.5,4,2145090295,"gaussian_phi055_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.55,"phi = 0.55",64,8,8,4,100000,20000,"raw",0.84351,-0.10649,0.00114891635857446,-0.10638,0.001018058603634,0.15649,2.08336098010393,0.84355,0.00256878762746164,20000,0.715282511354103,0.00140442113248214,0.198615141283962,0.702955701378476,0.576438290331126,0.845411503344927,0.975392370628451,1.0618264952199,0.715282511354103,0.796430338702454,1,0,0,0,0.01312
"gaussian_phi055_N64_M8_Q8","gaussian_phi055_N64","gaussian","phi_grid_three_regimes","N_64","M = N^(1/2)","alpha_1_2","M = N^(1/2)",0.55,64,8,8,0.55,0.5,NA,"Balanced blocks; both leading errors have the same order","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.55","N = 64",0.5,4,2145090295,"gaussian_phi055_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.55,"phi = 0.55",64,8,8,4,100000,20000,"K_asym_full",0.85404,-0.0959599999999999,0.00111649307387014,-0.09585,0.00098591961912468,0.14596,1.94941729701929,0.8556,0.00248544402471671,20000,0.738234729849779,0.00145058745430717,0.205144045128946,0.725731728551704,0.594643316449242,0.872506916167831,1.00682287048185,1.09554098010387,0.738234729849779,0.8219864551464,1.03208832612477,0,0,0,0.01312
"gaussian_phi055_N64_M8_Q8","gaussian_phi055_N64","gaussian","phi_grid_three_regimes","N_64","M = N^(1/2)","alpha_1_2","M = N^(1/2)",0.55,64,8,8,0.55,0.5,NA,"Balanced blocks; both leading errors have the same order","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.55","N = 64",0.5,4,2145090295,"gaussian_phi055_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.55,"phi = 0.55",64,8,8,4,100000,20000,"K_leading",0.8751,-0.0749,0.00104546635526926,-0.07479,0.000921288796594459,0.1249,1.69273079633444,0.8771,0.00232158986472633,20000,0.788959307086078,0.00155304508212853,0.219633741812301,0.77532584863871,0.63494963200778,0.932626406589873,1.07641968322019,1.17113717768196,0.788959307086078,0.878465666629379,1.10300377062554,0,0,0,0.01312
"gaussian_phi055_N64_M8_Q8","gaussian_phi055_N64","gaussian","phi_grid_three_regimes","N_64","M = N^(1/2)","alpha_1_2","M = N^(1/2)",0.55,64,8,8,0.55,0.5,NA,"Balanced blocks; both leading errors have the same order","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.55","N = 64",0.5,4,2145090295,"gaussian_phi055_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.55,"phi = 0.55",64,8,8,4,100000,20000,"V_oracle",0.8731,-0.0769,0.00105259864145837,-0.07679,0.000927114639306027,0.1269,1.71844675662763,0.87515,0.00233733264106759,20000,0.783416504250079,0.00154181978818344,0.218046245518424,0.769863070663018,0.630627772389234,0.925936415447256,1.06892285963142,1.16281913924949,0.783416504250079,0.872294040355897,1.09525466066127,0,0,0,0.01312
"gaussian_phi055_N64_M8_Q8","gaussian_phi055_N64","gaussian","phi_grid_three_regimes","N_64","M = N^(1/2)","alpha_1_2","M = N^(1/2)",0.55,64,8,8,0.55,0.5,NA,"Balanced blocks; both leading errors have the same order","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.55","N = 64",0.5,4,2145090295,"gaussian_phi055_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.55,"phi = 0.55",64,8,8,4,100000,20000,"V_feasible",0.86469,-0.08531,0.0010816709476546,-0.0852,0.000966963779150751,0.13531,1.81937434963729,0.8664,0.00240573315228435,20000,0.775277529769767,0.00164284777178545,0.23233375997734,0.761522799491113,0.61273344960223,0.92800054587978,1.07915295169725,1.17767854805395,0.775277529769767,0.86323171029868,1.08387597552481,0,0,0,0.01312
"gaussian_phi055_N64_M8_Q8","gaussian_phi055_N64","gaussian","phi_grid_three_regimes","N_64","M = N^(1/2)","alpha_1_2","M = N^(1/2)",0.55,64,8,8,0.55,0.5,NA,"Balanced blocks; both leading errors have the same order","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.55","N = 64",0.5,4,2145090295,"gaussian_phi055_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.55,"phi = 0.55",64,8,8,4,100000,20000,"VK_asym_full_oracle",0.88237,-0.06763,0.00101878939482113,-0.06752,0.000899232218164931,0.11763,1.60796418065269,0.88375,0.00226645028072535,20000,0.808067617423528,0.00159179994663712,0.225114507311898,0.794198217243675,0.650525800656677,0.955018556509543,1.10247621982988,1.19935959048663,0.808067617423528,0.899741788766459,1.12971812479208,0,0,0,0.01312
"gaussian_phi055_N64_M8_Q8","gaussian_phi055_N64","gaussian","phi_grid_three_regimes","N_64","M = N^(1/2)","alpha_1_2","M = N^(1/2)",0.55,64,8,8,0.55,0.5,NA,"Balanced blocks; both leading errors have the same order","Gaussian",1,0,0,"inside formal moment assumptions","regular","phi = 0.55","N = 64",0.5,4,2145090295,"gaussian_phi055_N64","gaussian","Gaussian","inside formal moment assumptions","regular",0.55,"phi = 0.55",64,8,8,4,100000,20000,"VK_leading_oracle",0.90064,-0.04936,0.000945978807373611,-0.04925,0.000842645521862399,0.09936,1.39623798975995,0.9014,0.00210805645085704,20000,0.862307928509436,0.00170229715345821,0.240741172160972,0.847184879941823,0.693539947264229,1.01931201562313,1.17721203275461,1.28273969489212,0.862307928509436,0.960135589319049,1.20554873748695,0,0,0,0.01312
